Time,Month,Year,Drought,Zone,Plant,rep,Ammonia,ARA,Nitrate,Nitrite,pH,Salinity,Sulphide,Soil Temp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
May-05,5,2005,0,SAL5,SAL,5,1.266,18.13496606,15.53658537,0.258,6.01,45,0.882352941,26.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SAL6,SAL,6,0.418,10.78023715,9.926829268,0.249,6.27,45,0,26.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SS1,SS,1,1.812,0.225382932,6.024390244,0.215,6.61,51,0,28.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SS2,SS,2,2.307,14.53926886,14.80487805,0.23,6.42,55,2.941176471,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SS3,SS,3,3.108,186.3586097,3.585365854,0.22,6.56,53,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SS4,SS,4,1.211,0.006424283,0,0.191,6.65,51,0,28.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SS5,SS,5,1.571,0.130935682,0,0.186,6.14,54,0,28.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,SS6,SS,6,1.874,0.163758439,3.097560976,0.22,6.82,48,1.470588235,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,S1,S,1,0.205,0.096925321,0,0.162,6.37,38,0.294117647,26.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,S2,S,2,3.084,0.163602586,12.12195122,0.148,6.3,38,0.588235294,25.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,S3,S,3,0.226,0.214738135,14.56097561,0.157,6.6,38,1.470588235,26.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,S4,S,4,0,1.184817371,7.487804878,0.175,6.77,38,10,26.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,S5,S,5,0,0.248698623,1.87804878,0.156,6.67,37,4.117647059,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,S6,S,6,0,0.695328134,37.24390244,0.14,6.65,38,3.235294118,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,T1,T,1,0.266,0.258642079,0,0.136,7.32,34,28.52941176,26.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,T2,T,2,5.727,0.243767417,0,0.165,7.59,32,396.1764706,27.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,T3,T,3,0,0.231882025,0,0.143,7.39,33,2.941176471,25.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,T4,T,4,0,0.4689041,0.170731707,0.14,7.4,33,10,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,T5,T,5,0,0.179655501,0,0.142,7.53,32,21.17647059,24.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-05,5,2005,0,T6,T,6,0,0.308343776,0.170731707,0.134,7.45,32,676.1764706,25.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,JS1,JS,1,1.833,0.091000305,3.125,0.174,6.98,22,0.857142857,27.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,JS2,JS,2,0.261,0.033156451,0,0.217,6.98,25,1.047619048,28.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,JS3,JS,3,0.306,0.058751563,0,0.253,7.08,30,0.761904762,28.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,JS4,JS,4,2.173,0.057842893,3.75,0.241,7.16,32,0.857142857,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,JS5,JS,5,3.282,0.045225972,1.875,0.228,6.92,28,1.333333333,27.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,JS6,JS,6,2.006,0.07109125,11.25,0.248,7,25,1.428571429,28.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SAL1,SAL,1,1.208,3.87464332,11.25,0.249,6.6,42,0.285714286,29.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SAL2,SAL,2,0.807,0.095682256,156.875,0.265,6.48,41,0.666666667,29.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SAL3,SAL,3,1.582,0.113612185,20.625,0.311,6.71,40,1.333333333,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SAL4,SAL,4,3.041,4.891955427,3.125,0.329,7.79,38,1.523809524,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SAL5,SAL,5,0.501,3.925430388,19.375,0.346,6.9,39,0.761904762,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SAL6,SAL,6,1.18,0.098708537,1.875,0.353,6.78,38,1.238095238,29.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SS1,SS,1,19.469,0.017140054,0,0.292,7.22,43,257.9047619,31.4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SS2,SS,2,3.204,0.034918408,0,0.316,7.33,43,260.952381,30.9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SS3,SS,3,7.035,0.021259304,0,0.25,7.59,43,630.0952381,31.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SS4,SS,4,3.506,1.007451504,1.875,0.476,7.54,43,232.3809524,31.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SS5,SS,5,4.831,1.244553814,0,0.571,7.18,48,105.5238095,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,SS6,SS,6,14.37,0.039460447,0,0.358,7.54,44,598.0952381,31.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,S1,S,1,1.664,2.157804789,0,0.174,7.3,37,1996.190476,29.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,S2,S,2,6.437,3.713381287,0,0.173,7.48,35,1523.809524,29.8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,S3,S,3,1.819,1.175965092,0,0.173,7.46,35,1350.095238,29.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,S4,S,4,2.86,0.03982957,0,10.971,7.58,36,1916.952381,29.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,S5,S,5,2.668,1.386940859,0,0.234,7.69,35,1209.904762,29.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,S6,S,6,1.384,0.033185364,0,0.172,7.46,36,1810.285714,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,T1,T,1,3.469,0.065782169,0,0.112,7.04,33,324.1904762,28.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,T2,T,2,8.112,0.056793643,0,0.12,7.09,31,689.5238095,29.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,T3,T,3,3.035,0.08667843,0,0.1,6.98,33,669.7142857,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,T4,T,4,0.574,0.067686684,0,0.137,6.9,33,158.4761905,29.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,T5,T,5,6.062,0.073986113,0,0.056,7.23,32,769.5238095,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sep-05,9,2005,0,T6,T,6,6.239,0.053447979,0,0.119,7.13,31,195.4285714,29.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,JS1,JS,1,0.489,0.091000305,26.53333333,0.145,6.77,27,0.576923077,31.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,JS2,JS,2,0.541,0.033156451,-10.8,0.162,7.04,34,-0.384615385,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,JS3,JS,3,0.909,0.058751563,-7.466666667,0.227,6.38,34,0.192307692,29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,JS4,JS,4,0.855,0.057842893,113.8666667,0.158,6.06,36,0.288461538,30.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,JS5,JS,5,8.743,0.045225972,-2.133333333,0.143,6.36,31,0.576923077,28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,JS6,JS,6,0.739,0.07109125,,0.127,6.35,31,0.576923077,29.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SAL1,SAL,1,-0.085,3.87464332,-9.466666667,0.169,6.08,41,0.288461538,29.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SAL2,SAL,2,12.065,0.095682256,23.2,0.227,6.04,45,-0.192307692,28.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SAL3,SAL,3,-0.266,0.113612185,-6.133333333,0.187,6.14,41,0,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SAL4,SAL,4,-0.005,4.891955427,-12.13333333,0.204,6.12,41,-0.288461538,29.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SAL5,SAL,5,66.717,3.925430388,63.2,0.161,6.05,34,-0.288461538,31.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SAL6,SAL,6,14.676,0.098708537,,0.202,6.64,34,-0.096153846,31.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SS1,SS,1,-0.11,0.017140054,6.533333333,0.136,6.09,51,0.673076923,31.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SS2,SS,2,0.717,0.034918408,79.2,0.174,5.93,53,-0.096153846,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SS3,SS,3,3.276,0.021259304,79.86666667,0.135,5.91,47,0.961538462,31.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SS4,SS,4,1.809,1.007451504,105.8666667,0.141,5.86,49,0.384615385,31.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SS5,SS,5,-0.016,1.244553814,91.86666667,0.128,5.75,50,0.384615385,31.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,SS6,SS,6,0.536,0.039460447,-8.133333333,0.125,6.1,47,0.288461538,31.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,S1,S,1,0.113,2.157804789,9.866666667,0.143,6.22,40,0.961538462,28.3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,S2,S,2,0.205,3.713381287,-7.466666667,0.151,7.48,37,0.769230769,27.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,S3,S,3,0.29,1.175965092,3.2,0.153,7.09,39,0.480769231,28.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,S4,S,4,1.039,0.03982957,23.2,0.141,6.4,40,4.519230769,29.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,S5,S,5,1.074,1.386940859,-10.13333333,0.115,6.69,37,1.538461538,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,S6,S,6,0.591,0.033185364,-6.133333333,0.184,6.97,38,3.653846154,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,T1,T,1,1.139,0.065782169,-5.466666667,0.147,7.2,34,4.711538462,27.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,T2,T,2,3.515,0.056793643,-8.133333333,0.118,6.83,34,-0.192307692,27.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,T3,T,3,0.207,0.08667843,-15.46666667,0.105,6.26,34,0.384615385,27.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,T4,T,4,3.236,0.067686684,-13.46666667,0.129,6.36,36,0,26.8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,T5,T,5,3.754,0.073986113,-1.466666667,0.18,6.63,34,47.98076923,26.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May-06,5,2006,0,T6,T,6,5.614,0.053447979,-6.133333333,0.118,6.92,34,2.980769231,27.4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,JS1,JS,1,1.677,0.041935589,0,0.24,7.57,41,-0.12345679,31.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,JS2,JS,2,1.407,0.058798087,0,0.25,6.84,42,0.37037037,32.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,JS3,JS,3,1.494,0.06145608,0,0.207,6.68,39,0.617283951,31.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,JS4,JS,4,1.858,0.079536859,55.55555556,0.194,6.22,39,0.49382716,30.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,JS5,JS,5,1.516,0.069625975,32.22222222,0.193,6.48,31,-0.12345679,29.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,JS6,JS,6,1.403,0.196710018,,0.315,,,0.12345679,31.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SAL1,SAL,1,1.419,0.061226006,,0.401,,,0.12345679,31.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SAL2,SAL,2,2.303,0.055181519,0,0.333,6.5,54,0,31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SAL3,SAL,3,1.932,0.16248701,0,0.262,6.664,49,0.864197531,31.6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SAL4,SAL,4,1.71,0.121937993,3.333333333,0.255,6.4,42,-0.24691358,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SAL5,SAL,5,54.875,0.068403578,11.11111111,0.239,6.9,38,-0.24691358,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SAL6,SAL,6,3.134,0.072206591,4.444444444,0.231,5.91,37,0.864197531,33.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jul-06,7,2006,0,SS1,SS,1,2.889,0.061226006,6.666666667,0.185,5.71,57,0.49382716,34.2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jul-06,7,2006,0,SS2,SS,2,3.08,0.055181519,17.77777778,0.214,5.73,60,-0.24691358,34.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jul-06,7,2006,0,SS3,SS,3,5.787,0.16248701,40,0.184,5.9,50,0.864197531,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jul-06,7,2006,0,SS4,SS,4,3.427,0.039222444,0,0.2,6.37,54,0.49382716,34.9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
